GeneID	Symbol	Name	Disease	Phenotype	Function
7103	TSPAN8	.	0	0	1
706	TSPO	.	0	0	1
7259	TSPYL1	.	0	0	1
64061	TSPYL2	.	0	0	1
23270	TSPYL4	.	0	0	1
85453	TSPYL5	.	0	0	1
55720	TSR1	.	0	0	1
90121	TSR2	.	0	0	1
115939	TSR3	.	0	0	1
7264	TSTA3	.	0	0	1
100130890	TSTD3	.	0	0	1
7265	TTC1	.	0	0	1
54970	TTC12	.	0	0	1
151613	TTC14	.	0	0	1
55761	TTC17	.	0	0	1
54902	TTC19	.	0	0	1
55622	TTC27	.	0	0	1
7267	TTC3	.	0	0	1
92104	TTC30A	.	0	1	1
150737	TTC30B	.	0	0	1
23548	TTC33	.	0	0	1
158219	TTC39B	.	1	0	1
125488	TTC39C	.	0	0	1
145567	TTC7B	.	0	0	1
123016	TTC8	.	0	0	1
7270	TTF1	.	1	0	1
8458	TTF2	.	0	0	1
7272	TTK	.	0	0	1
150465	TTL	.	0	0	1
25809	TTLL1	.	0	0	1
26140	TTLL3	.	0	0	1
164395	TTLL9	.	0	0	1
79669	TTMP	.	0	0	1
7273	TTN	.	0	0	1
79183	TTPAL	.	0	0	1
7276	TTR	.	0	0	1
83863	TTTY5	.	0	0	1
57348	TTYH1	.	0	1	1
7846	TUBA1A	.	0	0	1
10376	TUBA1B	.	0	0	1
113457	TUBA3C	.	0	0	1
7277	TUBA4A	.	0	0	1
80086	TUBA4B	.	0	0	1
203068	TUBB	.	0	0	1
81027	TUBB1	.	0	0	1
7280	TUBB2A	.	0	0	1
347733	TUBB2B	.	0	0	1
10381	TUBB3	.	0	0	1
10382	TUBB4A	.	0	0	1
10383	TUBB4B	.	0	0	1
84617	TUBB6	.	0	0	1
51174	TUBD1	.	0	0	1
51175	TUBE1	.	0	0	1
7283	TUBG1	.	0	0	1
27175	TUBG2	.	0	0	1
10426	TUBGCP3	.	0	0	1
27229	TUBGCP4	.	0	0	1
7284	TUFM	.	0	0	1
55000	TUG1	.	0	0	1
7289	TULP3	.	0	0	1
56995	TULP4	.	0	1	1
11334	TUSC2	.	0	0	1
780776	TVP23A	.	0	0	1
51030	TVP23B	.	0	0	1
5756	TWF1	.	0	0	1
11344	TWF2	.	0	0	1
7291	TWIST1	.	0	0	1
221830	TWISTNB	.	0	0	1
55787	TXLNG	.	0	0	1
7295	TXN	.	0	0	1
25828	TXN2	.	0	0	1
51061	TXNDC11	.	0	0	1
51060	TXNDC12	.	0	0	1
79770	TXNDC15	.	0	0	1
57544	TXNDC16	.	0	0	1
84817	TXNDC17	.	0	0	1
81567	TXNDC5	.	0	0	1
10190	TXNDC9	.	0	0	1
10628	TXNIP	.	0	0	1
10907	TXNL4A	.	0	0	1
7296	TXNRD1	.	0	0	1
7297	TYK2	.	0	0	1
1890	TYMP	.	0	0	1
7298	TYMS	.	0	0	1
7299	TYR	.	0	0	1
7301	TYRO3	.	0	0	1
7305	TYROBP	.	0	0	1
127253	TYW3	.	0	0	1
7307	U2AF1	.	0	0	1
11338	U2AF2	.	0	0	1
23350	U2SURP	.	0	0	1
55075	UACA	.	0	0	1
6675	UAP1	.	0	0	1
7317	UBA1	.	0	0	1
10054	UBA2	.	0	0	1
9039	UBA3	.	0	0	1
79876	UBA5	.	0	0	1
7311	UBA52	.	0	0	1
55236	UBA6	.	0	0	1
7318	UBA7	.	0	0	1
337867	UBAC2	.	0	1	1
390595	UBAP1L	.	0	0	1
9898	UBAP2L	.	0	0	1
84959	UBASH3B	.	0	0	1
7316	UBC	.	0	0	1
10537	UBD	.	0	0	1
7319	UBE2A	.	0	0	1
7320	UBE2B	.	0	0	1
11065	UBE2C	.	0	0	1
7321	UBE2D1	.	0	0	1
7323	UBE2D3	.	1	0	1
51619	UBE2D4	.	0	0	1
7324	UBE2E1	.	0	0	1
7325	UBE2E2	.	0	0	1
10477	UBE2E3	.	0	0	1
140739	UBE2F	.	0	0	1
7328	UBE2H	.	0	0	1
7329	UBE2I	.	0	0	1
118424	UBE2J2	.	0	0	1
9040	UBE2M	.	0	0	1
7334	UBE2N	.	0	0	1
389898	UBE2NL	.	0	0	1
134111	UBE2QL1	.	0	0	1
27338	UBE2S	.	0	0	1
29089	UBE2T	.	0	1	1
7335	UBE2V1	.	0	0	1
7336	UBE2V2	.	0	0	1
55284	UBE2W	.	0	0	1
65264	UBE2Z	.	0	0	1
9690	UBE3C	.	0	0	1
10277	UBE4B	.	0	0	1
84993	UBL7	.	0	0	1
134510	UBLCP1	.	0	0	1
56893	UBQLN4	.	0	0	1
197131	UBR1	.	0	0	1
130507	UBR3	.	0	0	1
23352	UBR4	.	0	0	1
51366	UBR5	.	0	0	1
55148	UBR7	.	0	0	1
92181	UBTD2	.	0	0	1
7343	UBTF	.	0	0	1
51035	UBXN1	.	0	0	1
127733	UBXN10	.	0	0	1
165324	UBXN2A	.	0	0	1
80700	UBXN6	.	0	0	1
26043	UBXN7	.	0	0	1
7993	UBXN8	.	0	0	1
652995	UCA1	.	0	0	1
7345	UCHL1	.	1	0	1
7347	UCHL3	.	0	0	1
51377	UCHL5	.	0	0	1
83549	UCK1	.	1	1	1
7371	UCK2	.	0	0	1
54963	UCKL1	.	0	0	1
90226	UCN2	.	0	0	1
114131	UCN3	.	0	0	1
7350	UCP1	.	0	0	1
7351	UCP2	.	0	0	1
7352	UCP3	.	0	0	1
55293	UEVLD	.	0	0	1
7353	UFD1L	.	0	0	1
23376	UFL1	.	0	0	1
51569	UFM1	.	0	0	1
55325	UFSP2	.	0	0	1
643763	UG0898H09	.	0	0	1
7357	UGCG	.	0	0	1
7358	UGDH	.	0	0	1
56886	UGGT1	.	0	0	1
7360	UGP2	.	0	0	1
54658	UGT1A1	.	0	0	1
79799	UGT2A3	.	0	0	1
7363	UGT2B4	.	0	0	1
127933	UHMK1	.	0	0	1
29128	UHRF1	.	0	0	1
115426	UHRF2	.	0	0	1
80328	ULBP2	.	0	0	1
79465	ULBP3	.	0	0	1
8408	ULK1	.	0	0	1
54986	ULK4	.	0	0	1
89837	ULK4P3	.	0	0	1
729852	UMAD1	.	0	0	1
7372	UMPS	.	0	0	1
9094	UNC119	.	0	0	1
84747	UNC119B	.	0	0	1
25972	UNC50	.	0	0	1
219699	UNC5B	.	0	0	1
8633	UNC5C	.	0	0	1
7374	UNG	.	0	0	1
85451	UNK	.	0	0	1
100128644	UNQ6487	.	0	0	1
26019	UPF2	.	0	0	1
65110	UPF3A	.	0	0	1
105375355	UPK3B	.	0	0	1
7378	UPP1	.	0	0	1
151531	UPP2	.	0	0	1
139596	UPRT	.	0	0	1
55245	UQCC1	.	0	0	1
84300	UQCC2	.	0	0	1
790955	UQCC3	.	0	0	1
29796	UQCR10	.	0	0	1
10975	UQCR11	.	0	0	1
7381	UQCRB	.	0	0	1
442454	UQCRBP1	.	0	0	1
7384	UQCRC1	.	0	0	1
7385	UQCRC2	.	0	0	1
7386	UQCRFS1	.	0	1	1
7388	UQCRH	.	0	0	1
440567	UQCRHL	.	0	0	1
27089	UQCRQ	.	0	1	1
55665	URGCP	.	0	0	1
8725	URI1	.	0	0	1
81605	URM1	.	0	0	1
7389	UROD	.	0	0	1
55850	USE1	.	0	0	1
7392	USF2	.	0	0	1
205717	USF3	.	0	0	1
7398	USP1	.	0	0	1
8237	USP11	.	0	0	1
219333	USP12	.	0	0	1
8975	USP13	.	0	0	1
9958	USP15	.	0	0	1
11274	USP18	.	0	0	1
9099	USP2	.	0	0	1
10868	USP20	.	0	0	1
27005	USP21	.	0	0	1
23326	USP22	.	0	0	1
23358	USP24	.	1	0	1
29761	USP25	.	0	0	1
389856	USP27X	.	0	0	1
57646	USP28	.	0	0	1
9960	USP3	.	0	0	1
57478	USP31	.	0	0	1
84669	USP32	.	0	0	1
9736	USP34	.	0	0	1
57558	USP35	.	0	1	1
57602	USP36	.	0	0	1
55230	USP40	.	0	0	1
84132	USP42	.	0	0	1
84101	USP44	.	0	0	1
85015	USP45	.	0	0	1
64854	USP46	.	0	0	1
84196	USP48	.	0	0	1
158880	USP51	.	0	0	1
54532	USP53	.	0	0	1
159195	USP54	.	0	0	1
9098	USP6	.	0	0	1
9712	USP6NL	.	0	0	1
8239	USP9X	.	0	0	1
84135	UTP15	.	0	0	1
51096	UTP18	.	0	0	1
27340	UTP20	.	0	0	1
84294	UTP23	.	0	0	1
84916	UTP4	.	0	0	1
55813	UTP6	.	0	0	1
7404	UTY	.	0	1	1
57654	UVSSA	.	0	0	1
80146	UXS1	.	0	0	1
8409	UXT	.	0	0	1
6844	VAMP2	.	0	0	1
9341	VAMP3	.	0	0	1
8674	VAMP4	.	0	0	1
6845	VAMP7	.	0	0	1
9218	VAPA	.	0	0	1
9217	VAPB	.	1	0	1
57176	VARS2	.	1	0	1
79805	VASH2	.	0	0	1
10493	VAT1	.	0	0	1
7409	VAV1	.	0	0	1
10451	VAV3	.	0	0	1
7411	VBP1	.	0	0	1
7412	VCAM1	.	0	0	1
1462	VCAN	.	1	0	1
7414	VCL	.	1	0	1
7415	VCP	.	0	0	1
80124	VCPIP1	.	0	0	1
7418	VDAC1P4	.	0	0	1
7417	VDAC2	.	0	0	1
7419	VDAC3	.	0	0	1
7421	VDR	.	1	0	1
7422	VEGFA	.	0	0	1
7423	VEGFB	.	0	0	1
7424	VEGFC	.	0	0	1
7716	VEZF1	.	0	0	1
55591	VEZT	.	0	0	1
389136	VGLL3	.	0	0	1
7431	VIM	.	0	0	1
55829	VIMP	.	0	0	1
79001	VKORC1	.	0	0	1
7436	VLDLR	.	0	0	1
81671	VMP1	.	0	0	1
317705	VN1R5	.	0	0	1
8876	VNN1	.	0	0	1
55350	VNN3	.	0	0	1
157680	VPS13B	.	0	0	1
54832	VPS13C	.	0	0	1
84313	VPS25	.	0	0	1
9559	VPS26A	.	0	0	1
10311	VPS26C	.	0	0	1
51699	VPS29	.	0	0	1
55737	VPS35	.	0	0	1
137492	VPS37A	.	0	0	1
55048	VPS37C	.	0	0	1
23339	VPS39	.	0	0	1
27183	VPS4A	.	0	0	1
9525	VPS4B	.	0	0	1
6293	VPS52	.	0	0	1
6944	VPS72	.	0	0	1
23355	VPS8	.	0	0	1
9605	VPS9D1	.	0	0	1
7443	VRK1	.	0	0	1
340547	VSIG1	.	0	0	1
23584	VSIG2	.	0	0	1
11326	VSIG4	.	0	0	1
64115	VSIR	.	0	0	1
128434	VSTM2L	.	0	0	1
196740	VSTM4	.	0	0	1
51534	VTA1	.	0	0	1
79679	VTCN1	.	0	0	1
10490	VTI1B	.	0	0	1
389246	VTI1BP2	.	0	0	1
7448	VTN	.	0	0	1
146177	VWA3A	.	0	1	1
200403	VWA3B	.	0	0	1
4013	VWA5A	.	0	0	1
23078	VWA8	.	0	0	1
81556	VWA9	.	0	0	1
375567	VWC2	.	0	0	1
220001	VWCE	.	0	0	1
7450	VWF	.	0	0	1
51322	WAC	.	0	0	1
220906	WAC-AS1	.	0	0	1
23063	WAPL	.	0	0	1
10163	WASF2	.	0	0	1
374666	WASH3P	.	0	0	1
653440	WASH6P	.	0	0	1
100287171	WASHC1	.	0	0	1
253725	WASHC2C	.	0	0	1
9897	WASHC5	.	0	1	1
8976	WASL	.	0	0	1
23558	WBP2	.	0	0	1
11193	WBP4	.	0	0	1
57590	WDFY1	.	0	0	1
115825	WDFY2	.	0	0	1
11169	WDHD1	.	0	0	1
9948	WDR1	.	0	0	1
55717	WDR11	.	0	0	1
55759	WDR12	.	0	0	1
91833	WDR20	.	0	0	1
80232	WDR26	.	0	0	1
10885	WDR3	.	0	0	1
114987	WDR31	.	0	0	1
89891	WDR34	.	0	0	1
57539	WDR35	.	0	0	1
134430	WDR36	.	0	0	1
22884	WDR37	.	0	0	1
55255	WDR41	.	0	0	1
54521	WDR44	.	0	0	1
11152	WDR45	.	0	0	1
56270	WDR45B	.	0	0	1
22911	WDR47	.	0	0	1
57599	WDR48	.	0	0	1
151790	WDR49	.	0	0	1
79726	WDR59	.	0	0	1
54554	WDR5B	.	0	0	1
11180	WDR6	.	0	0	1
55112	WDR60	.	0	0	1
80349	WDR61	.	0	0	1
284403	WDR62	.	0	0	1
126820	WDR63	.	0	0	1
144406	WDR66	.	0	0	1
23335	WDR7	.	0	0	1
55100	WDR70	.	0	0	1
256764	WDR72	.	0	0	1
54663	WDR74	.	0	0	1
79968	WDR76	.	0	0	1
79084	WDR77	.	0	0	1
51398	WDR83OS	.	0	0	1
126248	WDR88	.	0	0	1
112840	WDR89	.	0	0	1
197335	WDR90	.	0	0	1
29062	WDR91	.	0	0	1
55093	WDYHV1	.	0	0	1
7465	WEE1	.	0	0	1
285962	WEE2-AS1	.	0	0	1
58189	WFDC1	.	0	0	1
10406	WFDC2	.	0	0	1
645638	WFDC21P	.	1	0	1
140686	WFDC3	.	0	0	1
123720	WHAMM	.	0	0	1
7468	WHSC1	.	0	0	1
11197	WIF1	.	0	0	1
644150	WIPF3	.	0	0	1
55062	WIPI1	.	0	0	1
26100	WIPI2	.	1	0	1
8840	WISP1	.	0	0	1
8839	WISP2	.	1	0	1
58525	WIZ	.	0	0	1
79971	WLS	.	0	0	1
65125	WNK1	.	0	1	1
65267	WNK3	.	1	0	1
7472	WNT2	.	0	0	1
7482	WNT2B	.	0	0	1
7473	WNT3	.	0	0	1
7474	WNT5A	.	1	1	1
81029	WNT5B	.	0	0	1
7475	WNT6	.	0	0	1
7476	WNT7A	.	0	0	1
7479	WNT8B	.	0	0	1
49856	WRAP73	.	0	0	1
7485	WRB	.	0	0	1
55884	WSB2	.	0	0	1
7490	WT1	.	0	0	1
9589	WTAP	.	0	0	1
126374	WTIP	.	0	0	1
23286	WWC1	.	0	0	1
80014	WWC2	.	0	0	1
152641	WWC2-AS2	.	0	0	1
55841	WWC3	.	0	0	1
11059	WWP1	.	0	0	1
11060	WWP2	.	0	0	1
54739	XAF1	.	0	0	1
7494	XBP1	.	0	0	1
7498	XDH	.	0	0	1
331	XIAP	.	0	0	1
7503	XIST	.	0	0	1
114786	XKR4	.	1	0	1
7507	XPA	.	0	1	1
7508	XPC	.	0	0	1
63929	XPNPEP3	.	0	0	1
7514	XPO1	.	0	0	1
64328	XPO4	.	0	0	1
23214	XPO6	.	0	0	1
11260	XPOT	.	0	0	1
7515	XRCC1	.	1	0	1
7518	XRCC4	.	0	1	1
7520	XRCC5	.	0	0	1
2547	XRCC6	.	0	0	1
91419	XRCC6BP1	.	0	0	1
152002	XXYLT1	.	0	0	1
64132	XYLT2	.	0	0	1
10138	YAF2	.	0	0	1
10413	YAP1	.	0	0	1
8565	YARS	.	0	0	1
51067	YARS2	.	0	0	1
54059	YBEY	.	0	0	1
4904	YBX1	.	0	0	1
646531	YBX1P2	.	0	0	1
8531	YBX3	.	0	0	1
55689	YEATS2	.	0	0	1
8089	YEATS4	.	0	0	1
25844	YIPF3	.	0	0	1
84272	YIPF4	.	0	0	1
81555	YIPF5	.	0	0	1
286451	YIPF6	.	0	0	1
10652	YKT6	.	0	0	1
10730	YME1L1	.	0	0	1
29799	YPEL1	.	0	0	1
388403	YPEL2	.	0	0	1
83719	YPEL3	.	0	0	1
51646	YPEL5	.	0	0	1
91746	YTHDC1	.	0	0	1
64848	YTHDC2	.	1	0	1
54915	YTHDF1	.	0	1	1
51441	YTHDF2	.	0	0	1
253943	YTHDF3	.	0	0	1
7529	YWHAB	.	0	0	1
7531	YWHAE	.	0	0	1
7533	YWHAH	.	0	0	1
10971	YWHAQ	.	0	0	1
7534	YWHAZ	.	0	0	1
7528	YY1	.	0	0	1
284273	ZADH2	.	0	0	1
51776	ZAK	.	0	0	1
79740	ZBBX	.	0	0	1
9189	ZBED1	.	1	0	1
84327	ZBED3	.	0	0	1
9889	ZBED4	.	0	0	1
58486	ZBED5	.	0	0	1
100381270	ZBED6	.	0	0	1
113763	ZBED6CL	.	0	0	1
63920	ZBED8	.	0	0	1
65986	ZBTB10	.	0	0	1
7704	ZBTB16	.	0	0	1
7709	ZBTB17	.	0	0	1
26137	ZBTB20	.	0	0	1
49854	ZBTB21	.	0	0	1
9841	ZBTB24	.	0	0	1
10009	ZBTB33	.	0	0	1
403341	ZBTB34	.	0	0	1
253461	ZBTB38	.	0	0	1
57659	ZBTB4	.	0	0	1
9923	ZBTB40	.	0	0	1
360023	ZBTB41	.	0	0	1
84878	ZBTB45	.	0	0	1
3104	ZBTB48	.	0	0	1
9925	ZBTB5	.	0	0	1
51341	ZBTB7A	.	0	0	1
339487	ZBTB8OS	.	0	0	1
51101	ZC2HC1A	.	0	0	1
153918	ZC2HC1B	.	0	0	1
84872	ZC3H10	.	0	0	1
9877	ZC3H11A	.	0	0	1
340554	ZC3H12B	.	0	0	1
85463	ZC3H12C	.	0	0	1
340152	ZC3H12D	.	0	0	1
23091	ZC3H13	.	0	0	1
79882	ZC3H14	.	0	0	1
55854	ZC3H15	.	0	0	1
23144	ZC3H3	.	0	0	1
23211	ZC3H4	.	0	0	1
29066	ZC3H7A	.	0	0	1
23264	ZC3H7B	.	0	0	1
54819	ZCCHC10	.	0	0	1
23174	ZCCHC14	.	0	0	1
644353	ZCCHC18	.	0	0	1
54877	ZCCHC2	.	0	0	1
219654	ZCCHC24	.	0	0	1
79670	ZCCHC6	.	0	0	1
84186	ZCCHC7	.	0	0	1
84240	ZCCHC9	.	0	0	1
85437	ZCRB1	.	0	0	1
152098	ZCWPW2	.	0	0	1
54503	ZDHHC13	.	0	0	1
79683	ZDHHC14	.	0	0	1
23390	ZDHHC17	.	0	0	1
51201	ZDHHC2	.	0	0	1
253832	ZDHHC20	.	0	0	1
340481	ZDHHC21	.	0	0	1
25921	ZDHHC5	.	0	0	1
64429	ZDHHC6	.	0	0	1
55625	ZDHHC7	.	0	0	1
29801	ZDHHC8	.	0	0	1
150244	ZDHHC8P1	.	0	0	1
51114	ZDHHC9	.	0	0	1
6935	ZEB1	.	0	0	1
9839	ZEB2	.	0	0	1
130617	ZFAND2B	.	0	0	1
60685	ZFAND3	.	0	0	1
7763	ZFAND5	.	0	0	1
54469	ZFAND6	.	0	0	1
196441	ZFC3H1	.	0	0	1
463	ZFHX3	.	0	0	1
79776	ZFHX4	.	0	1	1
100192378	ZFHX4-AS1	.	0	0	1
57677	ZFP14	.	0	0	1
140612	ZFP28	.	0	0	1
124961	ZFP3	.	0	0	1
7538	ZFP36	.	0	0	1
677	ZFP36L1	.	0	0	1
678	ZFP36L2	.	0	0	1
346171	ZFP57	.	0	0	1
643836	ZFP62	.	0	1	1
55734	ZFP64	.	0	0	1
339559	ZFP69	.	0	0	1
65243	ZFP69B	.	0	0	1
284406	ZFP82	.	0	0	1
146198	ZFP90	.	0	0	1
80829	ZFP91	.	0	0	1
7542	ZFPL1	.	0	0	1
23414	ZFPM2	.	0	0	1
51663	ZFR	.	0	0	1
7543	ZFX	.	0	0	1
7544	ZFY	.	0	0	1
53349	ZFYVE1	.	0	0	1
9765	ZFYVE16	.	0	0	1
84936	ZFYVE19	.	0	0	1
79038	ZFYVE21	.	0	0	1
124220	ZG16B	.	0	0	1
55345	ZGRF1	.	0	0	1
11244	ZHX1	.	0	0	1
100533106	ZHX1-C8orf76	.	0	0	1
7545	ZIC1	.	0	1	1
7586	ZKSCAN1	.	0	0	1
55888	ZKSCAN7	.	0	0	1
84460	ZMAT1	.	0	0	1
153527	ZMAT2	.	1	0	1
57178	ZMIZ1	.	0	0	1
283050	ZMIZ1-AS1	.	0	0	1
83637	ZMIZ2	.	0	0	1
10269	ZMPSTE24	.	0	0	1
79830	ZMYM1	.	0	0	1
7750	ZMYM2	.	0	0	1
9203	ZMYM3	.	0	0	1
9205	ZMYM5	.	0	0	1
9204	ZMYM6	.	0	0	1
10771	ZMYND11	.	0	0	1
94039	ZNF101	.	0	0	1
7771	ZNF112	.	0	0	1
51351	ZNF117	.	0	0	1
7559	ZNF12	.	0	0	1
7678	ZNF124	.	0	0	1
7692	ZNF133	.	0	0	1
7693	ZNF134	.	0	0	1
7695	ZNF136	.	0	0	1
7696	ZNF137P	.	0	0	1
7697	ZNF138	.	0	0	1
7561	ZNF14	.	0	0	1
7699	ZNF140	.	0	0	1
7700	ZNF141	.	0	0	1
7707	ZNF148	.	0	0	1
90338	ZNF160	.	0	0	1
7565	ZNF17	.	0	0	1
7728	ZNF175	.	0	0	1
7569	ZNF182	.	1	0	1
7739	ZNF185	.	0	0	1
7743	ZNF189	.	0	0	1
7567	ZNF19	.	0	0	1
7549	ZNF2	.	1	0	1
7568	ZNF20	.	0	0	1
7752	ZNF200	.	0	0	1
7753	ZNF202	.	0	0	1
7755	ZNF205	.	0	0	1
7756	ZNF207	.	0	0	1
10520	ZNF211	.	0	0	1
7760	ZNF213	.	0	0	1
7764	ZNF217	.	0	0	1
7570	ZNF22	.	0	0	1
7673	ZNF222	.	0	0	1
7767	ZNF224	.	0	0	1
7769	ZNF226	.	0	0	1
7571	ZNF23	.	0	0	1
7773	ZNF230	.	0	0	1
7775	ZNF232	.	0	0	1
353355	ZNF233	.	0	0	1
7776	ZNF236	.	0	0	1
7572	ZNF24	.	0	0	1
57209	ZNF248	.	0	0	1
219749	ZNF25	.	0	0	1
58500	ZNF250	.	0	0	1
90987	ZNF251	.	0	0	1
56242	ZNF253	.	0	0	1
10127	ZNF263	.	0	0	1
9422	ZNF264	.	0	0	1
10781	ZNF266	.	0	0	1
10795	ZNF268	.	0	0	1
10778	ZNF271P	.	0	0	1
10793	ZNF273	.	0	0	1
10782	ZNF274	.	0	0	1
10838	ZNF275	.	0	0	1
92822	ZNF276	.	0	0	1
11179	ZNF277	.	0	0	1
140883	ZNF280B	.	0	0	1
54816	ZNF280D	.	0	0	1
284349	ZNF283	.	0	0	1
26974	ZNF285	.	0	0	1
57336	ZNF287	.	0	0	1
7551	ZNF3	.	0	0	1
91975	ZNF300	.	0	0	1
55900	ZNF302	.	0	0	1
57693	ZNF317	.	0	0	1
7580	ZNF32	.	0	0	1
162967	ZNF320	.	0	0	1
387328	ZNF322P1	.	0	0	1
284695	ZNF326	.	0	0	1
27309	ZNF330	.	0	0	1
55422	ZNF331	.	0	0	1
84449	ZNF333	.	0	0	1
55713	ZNF334	.	0	0	1
63925	ZNF335	.	0	0	1
26152	ZNF337	.	0	0	1
7581	ZNF33A	.	0	0	1
25850	ZNF345	.	0	0	1
84671	ZNF347	.	0	0	1
59348	ZNF350	.	0	0	1
140467	ZNF358	.	0	0	1
195828	ZNF367	.	0	0	1
100129482	ZNF37BP	.	1	0	1
84911	ZNF382	.	0	0	1
171017	ZNF384	.	0	0	1
151126	ZNF385B	.	0	0	1
55893	ZNF395	.	0	0	1
84307	ZNF397	.	0	0	1
342908	ZNF404	.	1	0	1
55628	ZNF407	.	0	0	1
57862	ZNF410	.	0	0	1
79744	ZNF419	.	0	0	1
147923	ZNF420	.	0	0	1
23090	ZNF423	.	0	0	1
79088	ZNF426	.	0	0	1
7594	ZNF43	.	0	0	1
80264	ZNF430	.	0	0	1
170959	ZNF431	.	0	0	1
80818	ZNF436	.	0	0	1
148898	ZNF436-AS1	.	0	0	1
51710	ZNF44	.	0	0	1
126070	ZNF440	.	0	0	1
55311	ZNF444	.	0	0	1
353274	ZNF445	.	0	0	1
203523	ZNF449	.	0	0	1
26036	ZNF451	.	0	0	1
58499	ZNF462	.	0	0	1
168544	ZNF467	.	0	0	1
133923	ZNF474	.	0	0	1
220992	ZNF485	.	0	0	1
90649	ZNF486	.	0	0	1
57615	ZNF492	.	0	0	1
26048	ZNF500	.	0	1	1
91392	ZNF502	.	0	0	1
84858	ZNF503	.	0	0	1
440515	ZNF506	.	0	0	1
22847	ZNF507	.	0	0	1
118472	ZNF511	.	0	0	1
84450	ZNF512	.	0	0	1
57473	ZNF512B	.	0	0	1
130557	ZNF513	.	0	0	1
84874	ZNF514	.	0	0	1
9658	ZNF516	.	0	0	1
9849	ZNF518A	.	0	0	1
85460	ZNF518B	.	0	0	1
25925	ZNF521	.	0	0	1
116115	ZNF526	.	0	0	1
57711	ZNF529	.	0	0	1
55205	ZNF532	.	0	0	1
147658	ZNF534	.	0	0	1
9745	ZNF536	.	0	0	1
84215	ZNF541	.	0	0	1
147694	ZNF548	.	0	0	1
162972	ZNF550	.	0	0	1
90233	ZNF551	.	0	0	1
79818	ZNF552	.	0	0	1
148254	ZNF555	.	0	0	1
79230	ZNF557	.	0	0	1
84527	ZNF559	.	0	0	1
93134	ZNF561	.	0	0	1
54811	ZNF562	.	0	0	1
163050	ZNF564	.	0	0	1
147929	ZNF565	.	0	0	1
84924	ZNF566	.	0	0	1
163081	ZNF567	.	0	0	1
374900	ZNF568	.	0	0	1
126295	ZNF57	.	0	0	1
126231	ZNF573	.	0	0	1
64763	ZNF574	.	0	0	1
84765	ZNF577	.	0	0	1
147660	ZNF578	.	0	0	1
163033	ZNF579	.	0	0	1
51157	ZNF580	.	0	0	1
51545	ZNF581	.	0	0	1
199704	ZNF585A	.	0	0	1
92285	ZNF585B	.	0	0	1
54807	ZNF586	.	0	0	1
84914	ZNF587	.	0	0	1
9640	ZNF592	.	0	0	1
51042	ZNF593	.	0	0	1
169270	ZNF596	.	0	0	1
146434	ZNF597	.	0	0	1
162966	ZNF600	.	0	0	1
80095	ZNF606	.	0	0	1
84775	ZNF607	.	0	0	1
57507	ZNF608	.	0	0	1
162963	ZNF610	.	0	0	1
81856	ZNF611	.	0	0	1
284370	ZNF615	.	0	0	1
90317	ZNF616	.	0	0	1
114991	ZNF618	.	0	0	1
253639	ZNF620	.	0	0	1
285268	ZNF621	.	0	0	1
9831	ZNF623	.	0	0	1
90589	ZNF625	.	0	0	1
100529855	ZNF625-ZNF20	.	0	0	1
199777	ZNF626	.	0	0	1
199692	ZNF627	.	0	0	1
57232	ZNF630	.	0	0	1
27332	ZNF638	.	0	0	1
51193	ZNF639	.	0	0	1
121274	ZNF641	.	0	0	1
9726	ZNF646	.	0	0	1
127665	ZNF648	.	0	0	1
55279	ZNF654	.	0	0	1
79027	ZNF655	.	0	0	1
26149	ZNF658	.	0	0	1
389114	ZNF662	.	0	0	1
79788	ZNF665	.	0	0	1
63934	ZNF667	.	0	0	1
100128252	ZNF667-AS1	.	0	0	1
79862	ZNF669	.	0	0	1
641339	ZNF674	.	0	0	1
401588	ZNF674-AS1	.	0	0	1
171392	ZNF675	.	0	0	1
342926	ZNF677	.	0	0	1
340252	ZNF680	.	0	0	1
127396	ZNF684	.	0	0	1
146542	ZNF688	.	0	0	1
115509	ZNF689	.	0	0	1
55657	ZNF692	.	0	0	1
90592	ZNF700	.	0	0	1
51123	ZNF706	.	0	0	1
163051	ZNF709	.	0	0	1
58491	ZNF71	.	0	0	1
100131827	ZNF717	.	0	0	1
124411	ZNF720	.	0	0	1
170960	ZNF721	.	0	0	1
7627	ZNF75A	.	0	0	1
284390	ZNF763	.	0	0	1
92595	ZNF764	.	0	0	1
91661	ZNF765	.	0	0	1
90321	ZNF766	.	0	0	1
79970	ZNF767P	.	0	0	1
79724	ZNF768	.	0	0	1
58492	ZNF77	.	0	0	1
51333	ZNF771	.	0	0	1
284309	ZNF776	.	0	0	1
27153	ZNF777	.	0	0	1
146540	ZNF785	.	0	0	1
126208	ZNF787	.	0	0	1
285989	ZNF789	.	0	0	1
163049	ZNF791	.	0	0	1
91752	ZNF804A	.	0	0	1
388558	ZNF808	.	0	0	1
347344	ZNF81	.	0	0	1
730051	ZNF814	.	0	0	1
125893	ZNF816	.	0	0	1
100529240	ZNF816-ZNF321P	.	0	0	1
390963	ZNF818P	.	0	0	1
55565	ZNF821	.	0	0	1
55552	ZNF823	.	0	0	1
55769	ZNF83	.	0	0	1
7637	ZNF84	.	0	0	1
283933	ZNF843	.	0	0	1
284391	ZNF844	.	0	0	1
91664	ZNF845	.	0	0	1
162993	ZNF846	.	0	0	1
